Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17,2,9119,1,1,1900-01-05 15:00:00,1,12,19,5,5,1900-01-05 01:00:00,0,0,0,1,1,0,19,0,0,5,0,0,00:00:00,0,0,5,0,0,00:00:00,0,12:04:00,00:05:00,0.096527778,Dropout
1,1,1,9147,1,1,1900-01-05 13:00:00,1,19,37,9,9,1900-01-05 09:09:00,0,0,0,1,1,0,18,0,0,5,5,5,11:06:00,0,0,5,5,5,13:02:00,0,12:04:00,00:05:00,0.096527778,Graduate
2,39,1,9773,1,1,1900-01-05 13:01:00,1,37,37,7,4,1900-01-05 12:00:00,0,0,0,1,1,0,43,0,0,6,10,4,0.510416667,0,0,6,7,0,00:00:00,0,15:05:00,02:08:00,-4.06,Dropout
1,18,3,9254,1,1,1900-01-05 01:00:00,1,19,19,9,6,1900-01-05 05:09:00,1,0,0,1,1,0,18,0,0,6,0,0,00:00:00,0,0,6,0,0,00:00:00,0,13:09:00,-0.3,0.054861111,Dropout
1,1,1,171,1,1,1900-01-06 15:00:00,1,3,3,2,2,1900-01-06 21:07:00,1,0,0,1,1,0,18,0,0,0,0,0,00:00:00,0,0,0,0,0,00:00:00,0,09:04:00,-0.8,-3.12,Dropout
1,17,5,9254,1,1,1900-01-05 10:00:00,1,37,38,9,9,1900-01-05 02:07:00,1,0,1,1,1,1,20,0,0,6,7,0,00:00:00,0,0,6,6,0,00:00:00,0,08:09:00,01:04:00,03:51:00,Dropout
2,39,1,9991,0,1,1900-01-05 01:00:00,1,37,19,9,9,1900-01-05 21:04:00,0,0,1,0,1,0,29,0,0,5,7,4,11:25:00,0,0,5,8,4,11:08:00,0,10:08:00,01:04:00,0.093055556,Dropout
1,39,1,9130,1,19,1900-01-05 13:01:00,1,37,37,9,10,1900-01-06 12:04:00,1,0,1,1,1,0,44,0,0,6,9,5,11571428571428500,0,0,6,11,0,00:00:00,0,13:09:00,-0.3,0.054861111,Dropout
1,1,1,9119,1,1,1900-01-06 02:00:00,1,37,37,9,9,1900-01-06 04:05:00,1,0,0,1,1,0,18,0,0,5,7,4,10:00:00,0,0,5,8,1,16:00:00,0,10:08:00,01:04:00,0.093055556,Enrolled
1,44,1,9003,1,39,1900-01-05 20:00:00,1,37,37,9,1,1900-01-05 20:00:00,0,0,0,1,1,1,20,0,0,6,11,5,13833333333333300,0,0,6,13,6,12:03:00,0,15:05:00,02:08:00,-4.06,Enrolled
1,43,1,9070,1,1,1900-01-05 05:00:00,1,38,37,8,7,1900-01-05 11:07:00,1,0,0,1,1,0,20,0,3,6,6,4,0.552083333,0,3,9,12,3,12666666666666600,0,12:04:00,00:05:00,0.096527778,Dropout
2,39,2,9147,1,1,1900-01-05 00:00:00,1,37,37,9,9,1900-01-04 08:07:00,1,0,0,1,1,0,36,0,0,4,4,0,00:00:00,0,0,5,9,0,00:00:00,0,10:08:00,01:04:00,0.093055556,Dropout
1,44,1,9130,1,39,1900-01-06 06:00:00,1,5,1,2,5,1900-01-06 06:00:00,1,0,0,1,1,0,19,0,1,6,13,5,11:06:00,0,1,6,12,2,11:00:00,0,13:09:00,-0.3,0.054861111,Enrolled
2,39,1,9085,1,19,1900-01-04 14:00:00,1,37,37,90,90,1900-01-04 14:00:00,0,0,0,0,1,0,29,0,0,5,5,0,00:00:00,0,0,5,5,0,00:00:00,0,12:07:00,03:07:00,-1.7,Dropout
1,1,1,9670,1,1,1900-01-05 00:00:00,1,1,1,9,9,1900-01-05 09:01:00,1,0,0,1,1,0,18,0,0,6,6,4,11:25:00,0,0,6,10,3,10333333333333300,0,10:08:00,01:04:00,0.093055556,Dropout
1,39,1,9003,1,1,1900-01-05 13:01:00,1,1,1,1,6,1900-01-05 00:00:00,0,0,0,0,1,0,24,0,0,6,0,0,00:00:00,0,0,6,0,0,00:00:00,0,13:09:00,-0.3,0.054861111,Dropout
1,1,1,9773,1,1,1900-01-05 13:01:00,1,3,19,2,5,1900-01-05 07:00:00,0,0,0,1,1,0,20,0,0,6,6,6,14333333333333300,0,0,6,7,6,15:00:00,0,15:05:00,02:08:00,-4.06,Graduate
2,39,1,8014,0,19,1900-01-05 13:01:00,1,19,37,9,9,1900-01-06 07:05:00,0,0,1,0,1,0,45,0,0,6,7,0,00:00:00,0,0,5,5,0,00:00:00,0,16:02:00,00:03:00,-0.92,Dropout
1,43,2,9500,1,1,1900-01-05 10:00:00,1,38,37,4,4,1900-01-05 06:08:00,1,0,0,1,1,1,28,0,18,23,23,20,13:05:00,3,18,23,23,20,13:05:00,3,07:06:00,02:06:00,00:32:00,Graduate
1,1,1,9254,1,1,1900-01-06 16:00:00,1,19,38,9,9,1900-01-05 20:08:00,1,0,0,1,1,0,23,0,0,6,8,6,12666666666666600,0,0,6,10,5,12:02:00,0,07:06:00,02:06:00,00:32:00,Enrolled
1,1,1,9500,1,1,1900-01-05 08:00:00,1,1,19,4,7,1900-01-05 05:06:00,1,0,0,1,1,0,18,0,0,7,7,7,12444285714285700,0,0,8,11,7,11347142857142800,0,12:04:00,00:05:00,0.096527778,Graduate
1,1,2,9147,1,1,1900-01-05 20:00:00,1,19,19,9,4,1900-01-05 07:08:00,1,0,0,1,1,0,23,0,0,5,7,3,10666666666666600,1,0,5,7,3,11333333333333300,0,09:04:00,-0.8,-3.12,Dropout
1,43,1,171,1,1,1900-01-05 00:00:00,1,3,3,2,2,1900-01-05 00:00:00,1,0,0,1,1,0,22,0,0,0,0,0,00:00:00,0,0,0,0,0,00:00:00,0,07:06:00,02:06:00,00:32:00,Enrolled
1,1,1,9070,1,1,1900-01-05 20:00:00,1,19,19,5,5,1900-01-05 11:03:00,0,0,0,1,1,1,22,0,1,6,6,6,12666666666666600,0,1,6,6,5,12:04:00,0,12:04:00,00:05:00,0.096527778,Graduate
1,39,1,9991,0,12,1900-01-05 00:00:00,1,37,38,5,5,1900-01-06 11:07:00,0,0,0,1,1,0,33,0,0,5,5,5,13:02:00,0,0,5,6,5,14833333333333300,0,10:08:00,01:04:00,0.093055556,Graduate
1,53,1,9003,1,42,1900-01-05 10:00:00,1,1,38,9,6,1900-01-05 08:05:00,0,0,0,1,1,0,21,0,7,12,20,10,12:07:00,0,5,12,14,11,12181818181818100,0,08:09:00,01:04:00,03:51:00,Graduate
2,39,1,9147,1,1,1900-01-04 04:00:00,1,37,37,9,5,1900-01-07 02:00:00,0,0,0,1,1,0,45,0,0,5,6,5,14833333333333300,0,0,5,5,5,14:08:00,0,15:05:00,02:08:00,-4.06,Graduate
2,39,1,9003,1,1,1900-01-05 13:01:00,1,37,37,9,9,1900-01-04 04:00:00,0,0,0,0,1,0,44,0,4,10,10,4,11:05:00,0,1,7,8,1,12:00:00,0,15:05:00,02:08:00,-4.06,Dropout
4,39,1,9670,1,1,1900-01-04 14:00:00,1,19,19,90,99,1900-01-04 11:02:00,0,0,0,1,1,0,42,0,0,6,0,0,00:00:00,0,0,6,0,0,00:00:00,0,12:07:00,03:07:00,-1.7,Dropout
1,18,1,9147,1,1,1900-01-06 03:00:00,1,19,1,9,7,1900-01-05 19:03:00,1,0,0,1,1,0,20,0,0,5,0,0,00:00:00,0,0,5,0,0,00:00:00,0,12:04:00,00:05:00,0.096527778,Dropout
1,17,6,9147,1,1,1900-01-05 13:00:00,1,19,38,5,6,1900-01-05 03:02:00,1,0,0,1,1,0,20,0,0,5,7,3,12666666666666600,1,0,5,12,2,12:05:00,0,09:04:00,-0.8,-3.12,Enrolled
1,1,2,9254,1,1,1900-01-05 17:00:00,1,1,38,2,8,1900-01-05 02:03:00,1,0,0,1,1,1,20,0,0,6,7,6,14714285714285700,0,0,6,6,6,12:05:00,0,08:09:00,01:04:00,03:51:00,Graduate
1,17,2,9773,1,1,1900-01-05 04:00:00,1,1,1,4,4,1900-01-05 07:09:00,1,0,0,1,1,0,20,0,0,6,11,3,13666666666666600,0,0,6,13,4,10:25:00,0,09:04:00,-0.8,-3.12,Enrolled
1,1,2,9147,1,1,1900-01-05 08:00:00,1,1,1,9,6,1900-01-05 00:03:00,0,0,0,1,1,0,19,0,0,5,9,5,10:08:00,0,0,5,13,2,13:05:00,0,08:09:00,01:04:00,03:51:00,Enrolled
1,51,1,8014,0,1,1900-01-05 00:00:00,1,1,1,4,4,1900-01-05 08:05:00,0,0,1,0,1,0,26,0,2,8,13,4,10:05:00,0,5,10,16,7,10428571428571400,0,12:04:00,00:05:00,0.096527778,Dropout
2,39,1,9003,1,1,1900-01-05 13:01:00,1,37,37,8,7,1900-01-06 06:00:00,0,0,0,1,1,0,31,0,0,6,10,6,15:00:00,0,0,6,11,5,12:05:00,0,13:09:00,-0.3,0.054861111,Graduate
1,1,1,9773,1,1,1900-01-05 22:00:00,1,1,19,9,9,1900-01-05 16:01:00,0,0,1,1,1,1,19,0,0,6,6,6,12666666666666600,0,0,6,6,6,14:00:00,0,16:02:00,00:03:00,-0.92,Graduate
1,39,1,9773,1,19,1900-01-04 04:00:00,1,37,37,0,0,1900-01-05 08:00:00,1,0,0,1,1,0,28,0,0,6,7,6,13166666666666600,0,0,6,6,6,13666666666666600,0,07:06:00,02:06:00,00:32:00,Graduate
1,1,1,171,1,1,1900-01-06 05:00:00,1,19,37,9,9,1900-01-06 14:01:00,1,0,0,1,1,1,20,0,0,0,0,0,00:00:00,0,0,0,0,0,00:00:00,0,10:08:00,01:04:00,0.093055556,Graduate
2,1,2,8014,0,1,1900-01-04 14:00:00,1,37,1,9,10,1900-01-04 12:07:00,1,0,0,1,0,0,43,0,0,6,6,6,13:00:00,0,0,6,6,6,12:05:00,0,09:04:00,-0.8,-3.12,Graduate
1,39,1,171,1,19,1900-01-05 13:01:00,101,1,19,2,7,1900-01-04 14:00:00,0,0,0,1,1,1,25,1,0,0,0,0,00:00:00,0,0,0,0,0,00:00:00,0,15:05:00,02:08:00,-4.06,Dropout
1,39,1,9238,1,19,1900-01-05 13:01:00,1,37,37,9,9,1900-01-05 00:00:00,0,1,1,1,0,0,40,0,0,6,13,2,10:00:00,0,0,6,10,1,15:00:00,0,16:02:00,00:03:00,-0.92,Dropout
1,44,1,9085,1,39,1900-01-06 06:00:00,6,5,4,1,1,1900-01-06 06:00:00,0,0,0,1,0,0,20,1,2,6,7,6,13333333333333300,0,1,6,16,5,13375,0,12:04:00,00:05:00,0.096527778,Graduate
2,39,1,8014,0,12,1900-01-05 13:01:00,1,37,37,9,1,1900-01-04 17:00:00,0,0,0,1,0,0,46,0,0,6,13,3,12333333333333300,0,0,6,6,6,13333333333333300,0,11:01:00,00:06:00,02:02:00,Graduate
1,51,1,33,1,1,1900-01-05 01:00:00,1,19,37,5,7,1900-01-04 22:06:00,0,0,0,1,0,0,26,0,14,21,23,20,13181818181818100,0,10,14,18,14,11642857142857100,0,08:09:00,01:04:00,03:51:00,Graduate
2,39,1,9500,1,1,1900-01-05 13:01:00,1,3,1,5,5,1900-01-06 04:08:00,0,0,0,1,0,1,34,0,0,7,7,6,12513333333333300,0,0,8,9,7,13071428571428500,0,12:04:00,00:05:00,0.096527778,Graduate
1,18,3,9853,1,1,1900-01-05 02:00:00,1,38,37,9,5,1900-01-05 00:03:00,1,0,0,1,0,0,19,0,0,6,0,0,00:00:00,0,0,6,0,0,00:00:00,0,10:08:00,01:04:00,0.093055556,Dropout
1,1,6,9500,1,1,1900-01-05 23:00:00,1,19,19,9,9,1900-01-05 07:00:00,1,0,0,1,0,1,18,0,0,8,8,7,13585714285714200,0,0,8,8,7,13585714285714200,0,12:07:00,03:07:00,-1.7,Graduate
1,1,1,9556,1,1,1900-01-05 03:00:00,1,19,19,4,9,1900-01-04 17:08:00,1,0,0,1,0,0,18,0,0,7,9,7,11155555555555500,0,0,8,10,8,11425,0,12:07:00,03:07:00,-1.7,Graduate
1,39,1,8014,0,1,1900-01-05 00:00:00,1,38,37,9,7,1900-01-04 12:00:00,0,0,0,1,1,1,37,0,1,7,9,6,11857142857142800,0,1,6,7,5,12:00:00,0,13:09:00,-0.3,0.054861111,Graduate
1,17,1,171,1,1,1900-01-04 18:00:00,1,19,38,9,7,1900-01-05 09:01:00,0,0,0,1,1,1,23,0,0,0,0,0,00:00:00,0,0,0,0,0,00:00:00,0,09:04:00,-0.8,-3.12,Graduate
1,43,1,9070,1,1,1900-01-04 18:00:00,1,19,38,9,7,1900-01-05 15:09:00,0,0,0,1,1,0,26,0,9,14,14,14,14:00:00,0,7,13,13,13,13615384615384600,0,15:05:00,02:08:00,-4.06,Graduate
1,10,2,9773,1,1,1900-01-06 10:04:00,22,19,38,3,5,1900-01-06 10:04:00,1,0,0,0,0,0,18,1,0,6,8,5,12:00:00,0,0,6,0,0,00:00:00,0,10:08:00,01:04:00,0.093055556,Dropout
1,15,1,9500,1,1,1900-01-07 22:00:00,108,3,2,122,4,1900-01-07 22:00:00,1,0,0,1,0,0,18,1,0,7,15,4,11575,0,0,7,10,5,12419999999999900,0,12:04:00,00:05:00,0.096527778,Enrolled
1,17,4,9500,1,1,1900-01-05 16:00:00,1,3,3,2,2,1900-01-05 12:05:00,1,0,0,1,0,0,19,0,0,7,8,7,13198571428571400,0,0,8,8,8,130625,0,11:01:00,00:06:00,02:02:00,Graduate
1,10,2,9085,1,1,1900-01-06 19:03:00,22,19,1,4,9,1900-01-06 19:03:00,0,0,0,1,0,0,18,1,0,6,10,6,13:05:00,0,0,6,12,6,12:00:00,0,12:04:00,00:05:00,0.096527778,Graduate
1,1,1,9670,1,1,1900-01-05 06:00:00,1,1,3,4,3,1900-01-05 02:05:00,1,0,0,1,0,0,19,0,0,6,6,6,13333333333333300,0,0,6,8,5,12:08:00,0,08:09:00,01:04:00,03:51:00,Dropout
1,17,4,9119,1,1,1900-01-05 02:00:00,62,1,1,191,171,1900-01-05 01:00:00,1,0,0,1,1,0,20,1,0,5,10,4,14:25:00,0,0,5,14,1,10:00:00,0,08:09:00,01:04:00,03:51:00,Enrolled
1,17,1,9070,1,1,1900-01-05 17:00:00,1,1,1,1,5,1900-01-05 11:08:00,0,0,0,1,0,1,22,0,0,6,7,6,12166666666666600,0,0,6,9,4,12:00:00,0,09:04:00,-0.8,-3.12,Graduate
1,1,3,9500,1,1,1900-01-05 19:00:00,1,19,1,9,5,1900-01-05 15:00:00,1,0,0,1,0,1,18,0,0,8,8,7,12214285714285700,0,0,8,8,7,12214285714285700,0,12:07:00,03:07:00,-1.7,Graduate
1,17,1,9254,1,1,1900-01-05 22:00:00,1,19,39,5,4,1900-01-05 21:07:00,0,0,0,1,0,1,18,0,0,6,8,6,12666666666666600,0,0,6,6,6,13:00:00,0,13:09:00,-0.3,0.054861111,Graduate
1,1,3,9773,1,1,1900-01-05 13:01:00,1,38,38,5,5,1900-01-05 11:03:00,1,0,0,1,0,1,18,0,0,6,7,6,12285714285714200,0,0,6,6,6,13:05:00,0,08:09:00,01:04:00,03:51:00,Graduate
1,1,6,9254,1,1,1900-01-05 06:00:00,1,38,37,5,7,1900-01-05 03:09:00,1,0,0,1,0,1,18,0,0,6,7,6,13:00:00,0,0,6,6,6,13:00:00,0,12:04:00,00:05:00,0.096527778,Graduate
1,1,2,9254,1,1,1900-01-05 11:00:00,1,4,3,7,4,1900-01-05 06:01:00,1,0,0,1,0,0,18,0,0,6,8,6,12142857142857100,0,0,6,6,6,11166666666666600,0,08:09:00,01:04:00,03:51:00,Graduate
1,17,6,9500,1,1,1900-01-05 11:00:00,1,1,19,7,7,1900-01-05 06:05:00,1,0,0,1,0,1,19,0,0,7,8,7,13875714285714200,0,0,8,9,7,13085714285714200,0,11:01:00,00:06:00,02:02:00,Graduate
1,17,1,9853,1,1,1900-01-04 12:00:00,1,19,1,5,5,1900-01-04 11:03:00,0,0,0,1,0,0,20,0,0,6,0,0,00:00:00,0,0,6,0,0,00:00:00,0,15:05:00,02:08:00,-4.06,Dropout
1,17,4,9238,1,1,1900-01-05 13:01:00,1,1,19,9,5,1900-01-03 23:00:00,1,0,0,1,0,1,19,0,0,6,12,6,11666666666666600,0,0,6,7,0,00:00:00,0,15:05:00,02:08:00,-4.06,Dropout
1,1,2,9085,1,1,1900-01-05 02:00:00,1,3,1,4,7,1900-01-04 20:01:00,1,0,0,1,0,0,18,0,0,6,13,6,13153846153846100,0,0,6,12,3,11:00:00,0,15:05:00,02:08:00,-4.06,Graduate
1,1,4,9070,1,1,1900-01-05 23:00:00,1,1,1,9,7,1900-01-05 14:06:00,1,0,0,1,0,1,18,0,0,6,6,6,14:05:00,0,0,6,6,6,12833333333333300,0,12:04:00,00:05:00,0.096527778,Dropout
1,17,6,9500,1,1,1900-01-05 15:00:00,1,19,19,7,7,1900-01-05 08:00:00,1,0,0,1,0,1,18,0,0,7,7,7,1444142857142850,0,0,8,8,8,1365625,0,11:01:00,00:06:00,02:02:00,Graduate
1,17,2,9773,1,1,1900-01-06 04:00:00,1,3,38,2,6,1900-01-06 00:02:00,1,0,0,1,0,0,18,0,0,6,6,6,15166666666666600,0,0,6,7,6,14285714285714200,0,12:04:00,00:05:00,0.096527778,Graduate
1,17,1,9147,1,1,1900-01-05 14:00:00,1,19,38,4,8,1900-01-05 09:05:00,0,0,0,1,0,1,18,0,0,5,5,5,11:06:00,0,0,5,12,4,12625,0,10:08:00,01:04:00,0.093055556,Graduate
1,17,1,9773,1,1,1900-01-05 02:00:00,1,1,1,4,7,1900-01-04 20:08:00,1,0,1,1,0,0,18,0,0,6,6,6,11666666666666600,0,0,6,6,6,12333333333333300,0,16:02:00,00:03:00,-0.92,Graduate
1,44,1,9003,1,39,1900-01-06 16:00:00,1,37,38,9,6,1900-01-06 16:00:00,0,0,0,1,0,1,20,0,0,6,8,6,12625,0,0,6,10,6,13:02:00,0,16:02:00,00:03:00,-0.92,Graduate
1,16,2,9238,1,1,1900-01-05 06:00:00,1,38,37,3,5,1900-01-05 07:01:00,1,0,0,1,0,1,19,0,0,6,14,3,12666666666666600,0,0,6,7,6,11:00:00,0,09:04:00,-0.8,-3.12,Graduate
1,17,1,9130,1,1,1900-01-05 18:00:00,1,2,19,2,6,1900-01-05 06:03:00,1,0,0,1,0,1,18,0,0,6,7,6,12833333333333300,1,0,6,8,6,13:00:00,0,08:09:00,01:04:00,03:51:00,Enrolled
1,1,1,9238,1,1,1900-01-04 19:00:00,1,38,38,8,7,1900-01-04 16:09:00,1,0,0,1,0,1,19,0,0,6,7,6,11857142857142800,0,0,6,8,6,13142857142857100,0,12:04:00,00:05:00,0.096527778,Graduate
1,17,2,9853,1,1,1900-01-05 21:00:00,1,3,1,1,5,1900-01-05 10:02:00,1,0,0,1,0,0,19,0,0,6,8,5,11:04:00,1,0,6,7,4,0.46875,0,12:07:00,03:07:00,-1.7,Enrolled
1,43,1,9130,1,1,1900-01-04 04:00:00,41,3,4,3,2,1900-01-04 04:00:00,0,0,0,1,0,0,19,1,0,5,10,5,14857142857142800,2,0,5,7,5,15142857142857100,0,09:04:00,-0.8,-3.12,Enrolled
1,1,1,9670,1,1,1900-01-05 10:00:00,1,19,19,7,7,1900-01-05 01:06:00,0,0,0,1,0,0,19,0,0,6,7,6,14714285714285700,0,0,6,6,6,15833333333333300,0,12:04:00,00:05:00,0.096527778,Graduate
1,15,1,9670,1,1,1900-01-05 10:00:00,26,42,1,2,7,1900-01-05 10:00:00,0,1,1,1,0,0,20,1,0,6,6,6,13:05:00,0,0,6,9,5,13:00:00,0,08:09:00,01:04:00,03:51:00,Graduate
1,18,1,9130,1,1,1900-01-05 15:00:00,1,38,19,9,5,1900-01-05 01:07:00,1,0,0,1,0,1,18,0,0,5,7,4,11:05:00,0,0,5,5,5,12:04:00,0,10:08:00,01:04:00,0.093055556,Graduate
1,7,1,9147,1,3,1900-01-05 00:00:00,1,1,39,4,7,1900-01-05 00:00:00,0,0,0,1,0,0,33,0,2,5,9,2,14:00:00,0,0,5,5,0,00:00:00,0,12:04:00,00:05:00,0.096527778,Dropout
1,1,1,9853,1,1,1900-01-06 04:00:00,1,19,19,4,5,1900-01-05 23:05:00,0,0,0,1,0,1,19,0,0,7,8,6,12833333333333300,0,0,6,6,0,00:00:00,0,13:09:00,-0.3,0.054861111,Dropout
1,17,2,9556,1,1,1900-01-05 16:00:00,1,1,1,9,9,1900-01-05 08:03:00,0,0,0,1,0,1,18,0,0,7,7,7,13428571428571400,0,0,8,8,8,0.635416667,0,15:05:00,02:08:00,-4.06,Graduate
1,17,1,9070,1,1,1900-01-04 12:00:00,1,19,1,4,3,1900-01-04 15:09:00,0,0,0,1,0,0,19,0,0,6,0,0,00:00:00,0,0,6,0,0,00:00:00,0,08:09:00,01:04:00,03:51:00,Dropout
1,44,1,9003,1,39,1900-01-05 20:00:00,1,38,38,6,3,1900-01-05 20:00:00,0,0,0,1,0,0,19,0,0,6,18,3,11666666666666600,0,0,6,14,4,11:05:00,0,15:05:00,02:08:00,-4.06,Enrolled
1,1,3,9773,1,1,1900-01-06 09:00:00,1,3,1,2,8,1900-01-05 17:06:00,1,0,0,1,0,0,18,0,0,6,6,6,16:00:00,0,0,6,7,6,14333333333333300,0,12:04:00,00:05:00,0.096527778,Graduate
1,1,1,9238,1,1,1900-01-05 15:00:00,1,19,19,9,5,1900-01-05 15:00:00,1,0,0,1,0,0,20,0,0,6,6,6,13833333333333300,0,0,6,6,6,11833333333333300,0,10:08:00,01:04:00,0.093055556,Graduate
1,1,5,9500,1,1,1900-01-06 02:00:00,1,19,37,7,7,1900-01-05 13:08:00,1,0,0,1,0,0,19,0,0,8,9,8,132325,1,0,8,9,8,132325,1,09:04:00,-0.8,-3.12,Graduate
1,1,2,9773,1,1,1900-01-05 10:00:00,1,19,19,9,9,1900-01-05 06:09:00,1,0,0,1,1,1,18,0,0,6,6,6,14:00:00,0,0,6,6,6,14166666666666600,0,09:04:00,-0.8,-3.12,Graduate
1,17,2,9254,1,1,1900-01-04 17:00:00,1,1,2,5,3,1900-01-04 10:07:00,1,0,1,1,1,1,19,0,0,6,14,2,10:00:00,0,0,6,6,0,00:00:00,0,13:09:00,-0.3,0.054861111,Dropout
1,43,1,8014,0,1,1900-01-06 01:07:00,22,37,37,9,9,1900-01-06 01:07:00,1,0,0,1,0,0,25,1,8,16,16,15,13333333333333300,0,11,13,13,11,12272727272727200,0,13:09:00,-0.3,0.054861111,Graduate
1,17,3,9070,1,1,1900-01-06 01:00:00,1,3,3,4,4,1900-01-06 09:01:00,1,0,0,1,0,1,20,0,0,6,6,6,12:05:00,0,0,6,6,6,14333333333333300,0,12:07:00,03:07:00,-1.7,Enrolled
1,1,1,8014,0,1,1900-01-05 06:00:00,1,38,37,5,5,1900-01-04 22:07:00,0,0,0,1,0,0,19,0,0,6,6,6,12:05:00,0,0,6,6,6,11:05:00,0,12:07:00,03:07:00,-1.7,Graduate
1,17,1,9991,0,1,1900-01-06 16:00:00,1,34,34,0,0,1900-01-06 17:08:00,1,0,1,1,1,0,33,0,0,5,8,2,10:05:00,0,0,5,5,0,00:00:00,0,07:06:00,02:06:00,00:32:00,Dropout
1,18,4,9119,1,1,1900-01-05 14:00:00,1,19,38,194,175,1900-01-05 04:09:00,1,0,1,1,1,0,18,0,0,5,11,3,10666666666666600,0,0,5,9,3,11333333333333300,0,08:09:00,01:04:00,03:51:00,Enrolled
1,1,1,9119,1,1,1900-01-06 19:00:00,1,19,37,5,8,1900-01-06 06:08:00,1,0,0,1,1,0,18,0,0,5,9,4,10:05:00,0,0,5,11,2,10:05:00,3,07:06:00,02:06:00,00:32:00,Enrolled
1,15,1,9147,1,1,1900-01-05 10:00:00,26,1,1,2,3,1900-01-05 10:00:00,0,0,0,1,0,0,19,1,0,5,10,4,12:00:00,0,0,5,6,5,11:04:00,0,11:01:00,00:06:00,02:02:00,Graduate
1,1,2,171,1,1,1900-01-06 21:00:00,1,3,3,2,2,1900-01-06 19:06:00,1,0,0,1,0,0,18,0,0,0,0,0,00:00:00,0,0,0,0,0,00:00:00,0,12:04:00,00:05:00,0.096527778,Enrolled
1,43,1,9147,1,1,1900-01-05 22:00:00,1,38,19,141,171,1900-01-04 19:00:00,0,0,0,1,0,0,19,0,0,5,11,5,11:05:00,0,0,5,9,2,10666666666666600,0,13:09:00,-0.3,0.054861111,Enrolled
1,1,1,9773,1,1,1900-01-06 12:00:00,1,19,1,5,10,1900-01-05 16:08:00,1,0,0,1,0,0,18,0,0,6,6,6,14:00:00,0,0,6,6,6,13:05:00,0,11:01:00,00:06:00,02:02:00,Dropout
1,17,5,9853,1,1,1900-01-05 21:00:00,1,3,19,2,7,1900-01-05 10:09:00,1,0,0,1,0,0,18,0,0,6,7,6,13:05:00,0,0,6,8,5,12:06:00,0,07:06:00,02:06:00,00:32:00,Graduate
1,1,3,9500,1,1,1900-01-05 23:00:00,1,19,37,7,7,1900-01-05 07:00:00,1,0,0,1,0,0,18,0,0,8,8,8,1307375,0,0,8,8,8,1307375,0,09:04:00,-0.8,-3.12,Graduate
2,39,1,9500,1,19,1900-01-05 13:01:00,1,38,38,2,10,1900-01-05 00:00:00,0,0,0,1,0,0,37,0,0,7,9,2,0.46875,0,0,7,9,0,00:00:00,0,16:02:00,00:03:00,-0.92,Dropout
1,1,1,9238,1,1,1900-01-05 13:00:00,1,38,1,2,4,1900-01-05 06:00:00,0,0,0,1,0,0,20,0,0,6,11,1,12:00:00,0,0,5,10,0,00:00:00,0,09:04:00,-0.8,-3.12,Enrolled
1,1,1,9254,1,1,1900-01-07 04:00:00,41,37,37,5,5,1900-01-06 09:08:00,1,0,0,1,0,1,20,1,0,6,6,6,14:00:00,0,0,6,6,6,13333333333333300,0,10:08:00,01:04:00,0.093055556,Graduate
1,15,1,9238,1,1,1900-01-05 20:00:00,26,19,19,9,6,1900-01-05 20:00:00,0,0,0,1,1,0,21,1,0,6,7,6,12333333333333300,0,0,6,7,6,13428571428571400,0,11:01:00,00:06:00,02:02:00,Graduate
1,17,1,9500,1,1,1900-01-05 22:00:00,1,38,1,5,4,1900-01-05 16:06:00,0,0,0,1,0,1,18,0,0,7,7,7,13464285714285700,0,0,8,9,8,14788888888888800,0,12:04:00,00:05:00,0.096527778,Graduate
1,39,1,8014,0,1,1900-01-05 20:00:00,1,19,1,9,8,1900-01-04 09:00:00,0,0,0,1,0,0,26,0,0,6,14,3,10666666666666600,1,0,6,9,5,11:02:00,0,15:05:00,02:08:00,-4.06,Enrolled
1,39,1,9147,1,12,1900-01-05 13:01:00,1,37,37,9,7,1900-01-05 19:04:00,0,0,1,1,0,0,41,0,0,5,6,5,11:06:00,0,0,5,8,5,12:02:00,0,07:06:00,02:06:00,00:32:00,Enrolled
1,1,2,9773,1,1,1900-01-06 04:00:00,1,19,1,3,9,1900-01-05 20:00:00,1,0,0,1,0,1,18,0,0,6,6,6,13666666666666600,0,0,6,6,6,14666666666666600,0,16:02:00,00:03:00,-0.92,Graduate
1,1,4,9500,1,1,1900-01-05 17:00:00,1,19,37,9,7,1900-01-05 10:08:00,0,0,1,1,0,0,18,0,0,8,9,8,144025,1,0,8,9,8,144025,1,09:04:00,-0.8,-3.12,Graduate
